"","ID","Group_type","Datetime","sampperiod","age","group"
"4565","422","LB",2016-12-18 09:04:00,4,52,2891
"4566","505","LB",2016-12-18 13:45:00,4,52,2892
"4567","170","B",2016-12-19 08:55:00,4,52,2893
"4568","176","B",2016-12-19 11:26:00,4,24,2894
"4569","543","B",2016-12-19 12:28:00,4,42,2895
"4570","349","B",2016-12-19 12:28:00,4,52,2895
"4571","543","LB",2017-01-05 08:58:00,4,42,2896
"4572","170","B",2017-01-05 13:38:00,4,52,2897
"4573","622","B",2017-01-05 13:38:00,4,32,2897
"4574","468","B",2017-01-07 07:40:00,4,22,2898
"4575","685","LB",2017-01-07 10:55:00,4,42,2899
"4576","170","LB",2017-01-07 12:30:00,4,52,2900
"4577","543","B",2017-01-07 07:40:00,4,42,2901
"4578","856","B",2017-01-07 07:40:00,4,22,2901
"4581","543","B",2017-01-08 13:20:00,4,42,2904
"4582","856","B",2017-01-09 09:15:00,4,22,2905
"4583","133","B",2017-01-09 09:15:00,4,22,2905
"4584","543","B",2017-01-09 09:15:00,4,42,2905
"4585","685","LB",2017-01-10 09:32:00,4,42,2906
"4586","75","LB",2017-01-10 12:01:00,4,52,2907
"4587","86","B",2017-01-10 12:26:00,4,32,2908
"4588","622","B",2017-01-10 12:26:00,4,32,2908
"4589","170","B",2017-01-10 12:26:00,4,52,2908
"4590","170","B",2017-01-10 12:26:00,4,52,2908
"4591","839","B",2017-01-10 12:26:00,4,69,2908
"4592","955","LB",2017-01-10 14:25:00,4,22,2909
"4593","543","B",2017-01-13 07:40:00,4,42,2910
"4594","133","B",2017-01-13 07:40:00,4,22,2910
"4595","856","B",2017-01-13 07:40:00,4,22,2910
"4596","349","LB",2017-01-13 09:34:00,4,52,2911
"4597","801","B",2017-01-13 10:35:00,4,32,2912
"4598","406","B",2017-01-13 10:35:00,4,52,2912
"4599","839","B",2017-01-13 12:00:00,4,69,2913
"4600","622","B",2017-01-13 12:00:00,4,32,2913
"4601","170","B",2017-01-13 12:00:00,4,52,2913
"4603","267","LB",2017-01-15 10:55:00,4,22,2915
"4604","170","LB",2017-01-15 12:09:00,4,52,2916
"4605","349","B",2017-01-15 13:28:00,4,52,2917
"4606","685","B",2017-01-15 13:28:00,4,42,2917
"4607","839","LB",2017-01-15 14:32:00,4,69,2918
"4608","311","LB",2017-01-15 15:27:00,4,22,2919
"4609","267","LB",2017-01-17 06:35:00,4,22,2920
"4610","170","LB",2017-01-17 12:10:00,4,52,2921
"4613","349","LB",2017-01-19 09:05:00,4,52,2923
"4614","543","LB",2017-01-19 09:56:00,4,42,2924
"4615","685","LB",2017-01-19 13:05:00,4,42,2925
"4617","543","LB",2017-01-22 10:10:00,4,42,2927
"4618","146","B",2017-01-22 12:43:00,4,22,2928
"4619","170","B",2017-01-22 12:43:00,4,52,2928
"4620","168","B",2017-01-22 12:43:00,4,22,2928
"4621","468","B",2017-01-22 12:43:00,4,22,2928
"4622","622","B",2017-01-22 12:43:00,4,32,2928
"4623","210","B",2017-01-22 12:43:00,4,22,2928
"4624","170","LB",2017-01-24 08:35:00,4,52,2929
"4626","839","LB",2017-01-25 07:14:00,4,69,2931
"4628","543","LB",2017-01-25 12:38:00,4,42,2933
"4630","170","LB",2017-01-27 11:45:00,4,52,2935
"4632","170","B",2017-01-29 08:00:00,4,52,2937
"4633","168","B",2017-01-29 08:00:00,4,22,2937
"4634","543","LB",2017-02-01 08:30:00,4,42,2938
"4636","168","LB",2017-02-01 14:10:00,4,22,2940
"4637","685","LB",2017-02-01 15:30:00,4,42,2941
"4638","685","LB",2017-02-02 08:45:00,4,42,2942
"4639","75","LB",2017-02-02 09:05:00,4,52,2943
"4640","170","LB",2017-02-02 11:00:00,4,52,2944
"4641","685","LB",2017-02-04 10:30:00,4,42,2945
"4642","170","LB",2017-02-06 13:08:00,4,52,2946
"4646","349","B",2017-02-10 14:29:00,4,52,2950
"4647","349","B",2017-02-12 10:10:00,4,52,2951
"4648","245","B",2017-02-12 10:10:00,4,32,2951
"4649","170","B",2017-02-12 10:10:00,4,52,2951
"4650","349","B",2017-02-13 08:35:00,4,52,2952
"4651","170","B",2017-02-13 08:35:00,4,52,2952
"4653","170","LB",2017-02-15 08:03:00,4,52,2954
"4654","349","LB",2017-02-15 10:38:00,4,52,2955
"4657","170","LB",2017-02-19 12:47:00,4,52,2958
"4658","349","LB",2017-02-19 16:09:00,4,52,2959
"4659","170","LB",2017-02-24 07:50:00,4,52,2960
"4663","349","LB",2017-02-24 13:20:00,4,52,2963
"4665","422","LB",2017-02-27 11:10:00,4,52,2965
"4666","349","LB",2017-02-27 13:59:00,4,52,2966
"4667","245","B",2017-03-03 10:10:00,4,32,2967
"4668","396","B",2017-03-03 10:10:00,4,22,2967
"4669","170","B",2017-03-03 10:10:00,4,52,2967
"4670","933","B",2017-03-03 15:15:00,4,22,2968
"4671","422","B",2017-03-03 15:15:00,4,52,2968
"4672","685","LB",2017-03-08 07:45:00,4,42,2969
"4673","422","LB",2017-03-08 10:30:00,4,52,2970
"4675","170","LB",2017-03-09 08:07:00,4,52,2972
"4676","422","LB",2017-03-09 11:34:00,4,52,2973
"4678","493","B",2017-03-12 08:37:00,4,22,2975
"4679","422","LB",2017-03-12 09:09:00,4,52,2976
"4680","685","B",2017-03-12 11:45:00,4,42,2977
"4683","41","B",2017-03-15 07:08:00,4,22,2980
"4684","932","B",2017-03-15 07:08:00,4,22,2980
"4685","34","B",2017-03-15 07:08:00,4,22,2980
"4687","752","B",2017-03-15 09:38:00,4,22,2982
"4688","711","B",2017-03-15 09:38:00,4,22,2982
"4690","422","B",2017-03-15 12:07:00,4,52,2984
"4692","422","B",2017-03-17 11:03:00,4,52,2986
"4694","622","LB",2017-03-18 17:02:00,4,32,2988
"4695","422","LB",2017-03-19 08:30:00,4,52,2989
"4699","422","LB",2017-03-20 07:17:00,4,52,2993
"4705","422","B",2017-03-24 13:33:00,4,52,2997
"4706","844","B",2017-03-24 13:33:00,4,32,2997
"4707","422","B",2017-03-26 11:21:00,4,52,2998
"4709","596","B",2017-03-29 10:34:00,4,32,3000
"4710","349","B",2017-03-29 10:34:00,4,52,3000
"4711","422","B",2017-03-31 10:40:00,4,52,3001
"4712","349","B",2017-03-31 13:30:00,4,52,3002
"4713","596","B",2017-03-31 13:30:00,4,32,3002
"4714","844","LB",2017-04-02 08:05:00,4,32,3003
"4715","422","B",2017-04-02 08:28:00,4,52,3004
"4716","333","LB",2017-04-02 11:15:00,4,42,3005
"4721","422","LB",2017-04-03 13:16:00,4,52,3007
"4722","844","B",2017-04-03 14:26:00,4,32,3008
"4723","290","B",2017-04-03 14:26:00,4,37,3008
"4725","349","B",2017-04-03 16:25:00,4,52,3010
"4726","596","B",2017-04-03 16:25:00,4,32,3010
"4730","422","LB",2017-04-05 13:05:00,4,52,3012
"4731","333","LB",2017-04-05 15:50:00,4,42,3013
"4732","333","B",2017-04-08 07:20:00,4,42,3014
"4733","207","B",2017-04-08 07:20:00,4,22,3014
"4737","422","B",2017-04-09 09:43:00,4,52,3018
"4741","333","LB",2017-04-15 09:10:00,4,42,3022
"4747","449","LB",2017-04-20 07:19:00,4,27,3028
"4748","625","B",2017-04-20 07:38:00,4,22,3029
"4749","501","B",2017-04-20 07:38:00,4,22,3029
"4750","422","LB",2017-04-20 09:22:00,4,52,3030
"4752","422","B",2017-04-22 08:58:00,4,52,3032
"4753","34","B",2017-04-22 08:58:00,4,22,3032
"4754","952","B",2017-04-22 08:58:00,4,27,3032
"4759","501","B",2017-04-25 10:33:00,4,22,3036
"4760","643","B",2017-04-25 10:33:00,4,32,3036
"4761","84","B",2017-04-25 10:33:00,4,32,3036
"4762","293","B",2017-04-25 10:33:00,4,22,3036
"4763","852","B",2017-04-25 10:33:00,4,22,3036
"4764","422","B",2017-04-25 13:21:00,4,52,3037
"4765","628","B",2017-04-25 13:21:00,4,22,3037
"4767","685","LB",2017-04-27 10:15:00,4,42,3039
"4768","422","LB",2017-04-27 12:45:00,4,52,3040
"4769","713","B",2017-04-27 12:59:00,4,22,3041
"4770","34","B",2017-04-27 12:59:00,4,22,3041
"4771","422","LB",2017-04-29 10:51:00,4,52,3042
"4772","839","B",2017-05-04 10:10:00,4,69,3043
"4773","543","B",2017-05-04 10:10:00,4,42,3043
"4774","156","B",2017-05-04 10:10:00,4,22,3043
"4775","170","LB",2017-05-04 12:00:00,4,52,3044
"4776","543","LB",2017-05-05 11:00:00,4,42,3045
"4780","170","LB",2017-05-14 11:45:00,4,52,3048
"4781","188","B",2017-05-14 12:50:00,4,22,3049
"4782","543","B",2017-05-14 13:01:00,4,42,3050
"4783","39","B",2017-05-14 13:01:00,4,22,3050
"4792","543","LB",2017-05-21 11:40:00,4,42,3055
"4793","685","LB",2017-05-21 12:25:00,4,42,3056
"4794","170","LB",2017-05-21 13:07:00,4,52,3057
"4795","422","LB",2017-05-21 14:20:00,4,52,3058
"4796","349","LB",2017-05-24 14:10:00,4,52,3059
"4802","543","LB",2017-05-28 10:44:00,4,42,3061
"4807","543","LB",2017-06-04 12:46:00,4,42,3065
"4808","641","B",2017-06-04 15:44:00,4,27,3066
"4809","336","B",2017-06-04 15:44:00,4,27,3066
"4810","493","B",2017-06-04 15:44:00,4,22,3066
"4811","543","LB",2017-06-06 08:30:00,4,42,3067
"4812","170","LB",2017-06-06 10:53:00,4,52,3068
"4813","685","B",2017-06-06 11:50:00,4,42,3069
"4814","381","B",2017-06-06 11:50:00,4,27,3069
"4815","575","B",2017-06-06 11:50:00,4,37,3069
"4816","685","B",2017-06-08 08:45:00,4,42,3070
"4817","228","B",2017-06-08 10:15:00,4,22,3071
"4818","543","B",2017-06-08 10:15:00,4,42,3071
"4819","403","B",2017-06-08 13:07:00,4,22,3072
"4822","422","B",2017-06-10 10:22:00,4,52,3074
"4823","699","B",2017-06-10 10:22:00,4,22,3074
"4826","468","LB",2017-06-10 16:00:00,4,22,3077
"4828","543","LB",2017-06-12 10:06:00,4,42,3079
"4829","685","B",2017-06-12 11:24:00,4,42,3080
"4830","775","B",2017-06-12 11:24:00,4,23,3080
"4833","531","LB",2017-06-14 09:00:00,4,27,3082
"4834","707","LB",2017-06-14 09:14:00,4,27,3083
"4835","514","LB",2017-06-14 10:05:00,4,32,3084
"4836","543","B",2017-06-14 11:28:00,4,42,3085
"4837","940","B",2017-06-14 11:28:00,4,27,3085
"4838","472","B",2017-06-14 11:28:00,4,23,3085
"4840","612","B",2017-06-17 10:38:00,4,42,3087
"4841","86","B",2017-06-17 10:38:00,4,32,3087
"4842","514","B",2017-06-17 10:38:00,4,32,3087
"4843","163","B",2017-06-17 11:30:00,4,22,3088
"4844","170","B",2017-06-17 11:30:00,4,52,3088
"4845","847","B",2017-06-17 11:30:00,4,22,3088
"4846","514","B",2017-06-17 11:30:00,4,32,3088
"4847","86","B",2017-06-17 11:30:00,4,32,3088
"4848","543","LB",2017-06-17 13:54:00,4,42,3089
"4850","170","LB",2017-06-18 10:57:00,4,52,3091
"4853","543","B",2017-06-21 10:27:00,4,42,3093
"4854","685","B",2017-06-21 10:27:00,4,42,3093
"4855","62","B",2017-06-21 12:15:00,4,32,3094
"4856","188","B",2017-06-21 12:15:00,4,22,3094
"4857","775","B",2017-06-21 12:15:00,4,23,3094
"4858","170","B",2017-06-21 14:54:00,4,52,3095
"4859","612","LB",2017-06-21 14:40:00,4,42,3096
"4860","86","LB",2017-06-21 15:00:00,4,32,3097
"4862","811","LB",2017-06-22 09:50:00,4,26,3099
"4866","543","LB",2017-06-22 12:22:00,4,42,3101
"4867","170","LB",2017-06-22 14:40:00,4,52,3102
"4873","514","LB",2017-06-24 10:52:00,4,32,3105
"4874","170","LB",2017-06-24 11:23:00,4,52,3106
"4876","823","B",2017-06-27 10:00:00,4,22,3108
"4877","703","B",2017-06-27 10:00:00,4,27,3108
"4886","943","LB",2017-07-03 10:30:00,4,27,3112
"4890","170","LB",2017-07-12 09:41:00,4,52,3115
"4891","844","B",2017-07-12 14:48:00,4,32,3116
"4892","293","B",2017-07-12 14:48:00,4,22,3116
"4894","170","B",2017-07-13 10:44:00,4,52,3118
"4896","95","B",2017-07-15 12:37:00,4,22,3120
"4897","153","B",2017-07-16 09:08:00,4,27,3121
"4898","685","B",2017-07-19 08:30:00,4,42,3122
"4899","890","B",2017-07-19 08:30:00,4,32,3122
"4900","775","B",2017-07-19 08:30:00,4,23,3122
"4901","774","B",2017-07-19 14:00:00,4,37,3123
"4902","489","B",2017-07-19 14:00:00,4,22,3123
"4903","449","B",2017-07-19 14:00:00,4,27,3123
"4904","739","B",2017-07-19 14:00:00,4,32,3123
"4905","170","B",2017-07-20 08:36:00,4,52,3124
"4906","468","B",2017-07-20 08:36:00,4,22,3124
"4907","543","LB",2017-07-20 12:08:00,4,42,3125
"4908","75","LB",2017-07-20 14:30:00,4,52,3126
"4909","913","B",2017-07-20 15:48:00,4,22,3127
"4910","685","B",2017-07-20 15:48:00,4,42,3127
"4917","890","B",2017-07-25 10:35:00,4,32,3132
"4918","543","B",2017-07-25 10:35:00,4,42,3132
"4919","492","B",2017-07-25 10:35:00,4,27,3132
"4920","852","B",2017-07-25 14:30:00,4,22,3133
"4921","170","B",2017-07-25 14:30:00,4,52,3133
"4922","188","B",2017-07-25 14:30:00,4,22,3133
"4923","704","B",2017-07-25 14:30:00,4,32,3133
"4924","219","B",2017-07-25 14:30:00,4,27,3133
"4925","133","B",2017-07-25 14:30:00,4,22,3133
"4926","926","B",2017-07-25 14:30:00,4,22,3133
"4927","166","B",2017-07-25 14:30:00,4,32,3133
"4928","466","B",2017-07-27 07:32:00,4,27,3134
"4930","273","LB",2017-07-27 15:53:00,4,27,3136
"4931","944","B",2017-07-29 07:09:00,4,27,3137
"4932","445","B",2017-07-29 07:09:00,4,27,3137
"4934","422","LB",2017-08-03 09:43:00,4,52,3139
"4935","103","B",2017-08-03 11:15:00,4,22,3140
"4936","543","B",2017-08-03 11:15:00,4,42,3140
"4937","594","B",2017-08-03 11:15:00,4,27,3140
"4938","383","B",2017-08-03 13:28:00,4,22,3141
"4939","293","B",2017-08-03 13:28:00,4,22,3141
"4940","774","B",2017-08-03 13:28:00,4,37,3141
"4941","170","B",2017-08-03 15:12:00,4,52,3142
"4942","704","B",2017-08-03 15:12:00,4,32,3142
"4943","166","B",2017-08-03 15:12:00,4,32,3142
"4944","133","B",2017-08-03 15:12:00,4,22,3142
"4945","798","B",2017-08-03 15:12:00,4,27,3142
"4946","885","B",2017-08-03 15:12:00,4,27,3142
"4948","406","B",2017-08-05 09:15:00,4,52,3144
"4949","309","B",2017-08-05 09:15:00,4,22,3144
"4950","422","B",2017-08-05 09:15:00,4,52,3144
"4951","84","B",2017-08-05 12:51:00,4,32,3145
"4952","318","B",2017-08-05 12:51:00,4,27,3145
"4953","170","B",2017-08-05 12:51:00,4,52,3145
"4954","166","B",2017-08-05 12:51:00,4,32,3145
"4956","543","B",2017-08-07 10:04:00,4,42,3147
"4957","798","B",2017-08-07 12:34:00,4,27,3148
"4958","408","B",2017-08-07 12:34:00,4,27,3148
"4959","192","B",2017-08-07 12:34:00,4,22,3148
"4960","219","B",2017-08-07 12:34:00,4,27,3148
"4961","170","LB",2017-08-07 13:01:00,4,52,3149
"4962","632","B",2017-08-07 15:38:00,4,27,3150
"4963","95","B",2017-08-07 15:38:00,4,22,3150
"4964","466","LB",2017-08-07 16:34:00,4,27,3151
"4965","619","LB",2017-08-09 09:17:00,4,22,3152
"4967","170","LB",2017-08-09 14:07:00,4,52,3154
"4968","543","B",2017-08-09 15:03:00,4,42,3155
"4969","466","LB",2017-08-10 07:25:00,4,27,3156
"4970","170","B",2017-08-10 12:10:00,4,52,3157
"4971","406","B",2017-08-12 09:31:00,4,52,3158
"4972","801","B",2017-08-12 09:31:00,4,32,3158
"4973","422","B",2017-08-12 09:31:00,4,52,3158
"4974","823","B",2017-08-12 13:15:00,4,22,3159
"4975","801","B",2017-08-12 13:15:00,4,32,3159
"4976","219","B",2017-08-12 13:15:00,4,27,3159
"4977","192","B",2017-08-12 13:15:00,4,22,3159
"4978","318","B",2017-08-12 13:15:00,4,27,3159
"4979","926","B",2017-08-12 13:15:00,4,22,3159
"4980","693","B",2017-08-12 13:15:00,4,27,3159
"4981","170","B",2017-08-12 13:15:00,4,52,3159
"4982","166","B",2017-08-12 13:15:00,4,32,3159
"4983","619","B",2017-08-14 08:50:00,4,22,3160
"4984","543","B",2017-08-14 13:06:00,4,42,3161
"4985","293","B",2017-08-14 15:08:00,4,22,3162
"4986","84","B",2017-08-14 15:08:00,4,32,3162
"4987","170","B",2017-08-17 09:15:00,4,52,3163
"4988","383","B",2017-08-17 09:15:00,4,22,3163
"4989","543","LB",2017-08-17 12:52:00,4,42,3164
"4990","422","LB",2017-08-21 11:58:00,4,52,3165
"4991","619","LB",2017-08-21 16:40:00,4,22,3166
"4992","619","LB",2017-08-23 10:10:00,4,22,3167
"4994","170","B",2017-08-23 15:50:00,4,52,3169
"4995","383","B",2017-08-23 15:50:00,4,22,3169
"4996","543","LB",2017-08-24 10:48:00,4,42,3170
"4997","170","B",2017-08-24 13:08:00,4,52,3171
"4998","145","B",2017-08-24 13:08:00,4,22,3171
"4999","383","B",2017-08-24 13:08:00,4,22,3171
"5000","823","B",2017-08-24 13:08:00,4,22,3171
"5001","543","LB",2017-08-25 08:53:00,4,42,3172
"5003","808","B",2017-08-28 09:38:00,4,37,3174
"5004","156","B",2017-08-28 09:38:00,4,22,3174
"5005","466","B",2017-08-28 09:38:00,4,27,3174
"5006","95","B",2017-08-28 09:38:00,4,22,3174
"5008","739","B",2017-09-04 09:48:00,4,32,3176
"5009","103","B",2017-09-04 09:48:00,4,22,3176
"5010","543","B",2017-09-04 09:48:00,4,42,3176
"5011","159","B",2017-09-04 10:28:00,4,22,3177
"5012","228","B",2017-09-04 10:28:00,4,22,3177
"5013","349","LB",2017-09-04 10:50:00,4,52,3178
"5014","510","LB",2017-09-04 11:40:00,4,27,3179
"5015","170","LB",2017-09-04 12:40:00,4,52,3180
"5016","543","B",2017-09-06 09:00:00,4,42,3181
"5017","739","B",2017-09-06 09:00:00,4,32,3181
"5018","685","B",2017-09-06 11:49:00,4,42,3182
"5019","103","B",2017-09-06 11:49:00,4,22,3182
"5020","343","B",2017-09-06 11:49:00,4,27,3182
"5021","619","LB",2017-09-07 08:48:00,4,22,3183
"5022","500","B",2017-09-07 10:22:00,4,23,3184
"5023","713","B",2017-09-07 10:22:00,4,22,3184
"5024","34","B",2017-09-07 10:22:00,4,22,3184
"5029","543","B",2017-09-07 12:12:00,4,42,3186
"5030","739","B",2017-09-07 12:12:00,4,32,3186
"5031","685","B",2017-09-07 14:51:00,4,42,3187
"5032","610","B",2017-09-07 14:51:00,4,22,3187
"5033","343","B",2017-09-07 14:51:00,4,27,3187
"5034","913","B",2017-09-07 14:51:00,4,22,3187
"5035","103","B",2017-09-07 14:51:00,4,22,3187
"5037","685","B",2017-09-08 09:35:00,4,42,3189
"5038","610","B",2017-09-08 09:35:00,4,22,3189
"5039","343","B",2017-09-08 09:35:00,4,27,3189
"5040","103","B",2017-09-08 09:35:00,4,22,3189
"5041","543","B",2017-09-08 09:35:00,4,42,3189
"5042","739","B",2017-09-08 09:35:00,4,32,3189
"5045","383","B",2017-09-08 14:05:00,4,22,3191
"5046","638","B",2017-09-08 14:05:00,4,27,3191
"5047","145","B",2017-09-08 14:05:00,4,22,3191
"5048","170","B",2017-09-08 14:05:00,4,52,3191
"5049","383","B",2017-09-09 08:50:00,4,22,3192
"5050","638","B",2017-09-09 08:50:00,4,27,3192
"5051","145","B",2017-09-09 08:50:00,4,22,3192
"5052","170","B",2017-09-09 08:50:00,4,52,3192
"5053","704","B",2017-09-09 13:15:00,4,32,3193
"5054","617","B",2017-09-09 13:15:00,4,22,3193
"5055","543","B",2017-09-09 13:15:00,4,42,3193
"5056","739","B",2017-09-09 13:15:00,4,32,3193
"5057","685","B",2017-09-09 14:30:00,4,42,3194
"5058","103","B",2017-09-09 14:30:00,4,22,3194
"5059","383","B",2017-09-11 07:25:00,4,22,3195
"5060","170","B",2017-09-11 07:25:00,4,52,3195
"5061","638","B",2017-09-11 07:25:00,4,27,3195
"5062","422","LB",2017-09-11 12:35:00,4,52,3196
"5063","619","LB",2017-09-11 15:42:00,4,22,3197
"5064","145","B",2017-09-12 07:58:00,4,22,3198
"5065","170","B",2017-09-12 07:58:00,4,52,3198
"5066","638","B",2017-09-12 07:58:00,4,27,3198
"5067","383","B",2017-09-12 07:58:00,4,22,3198
"5068","422","LB",2017-09-12 12:44:00,4,52,3199
"5071","422","LB",2017-09-13 11:03:00,4,52,3202
"5072","514","B",2017-09-13 13:19:00,4,32,3203
"5073","86","B",2017-09-13 13:19:00,4,32,3203
"5074","828","B",2017-09-13 13:19:00,4,22,3203
"5076","500","B",2017-09-16 11:51:00,4,23,3205
"5077","713","B",2017-09-16 11:51:00,4,22,3205
"5078","34","B",2017-09-16 11:51:00,4,22,3205
"5079","421","LB",2017-09-21 11:51:00,4,27,3206
"5080","685","B",2017-09-23 08:29:00,4,42,3207
"5081","704","B",2017-09-23 08:29:00,4,32,3207
"5082","775","B",2017-09-23 08:29:00,4,23,3207
"5083","349","B",2017-09-23 10:32:00,4,52,3208
"5084","103","B",2017-09-23 10:32:00,4,22,3208
"5089","704","B",2017-09-25 12:03:00,4,32,3211
"5090","775","B",2017-09-25 12:03:00,4,23,3211
"5091","685","B",2017-09-25 12:03:00,4,42,3211
"5092","74","B",2017-09-25 12:03:00,4,27,3211
"5093","543","LB",2017-09-28 10:24:00,4,42,3212
"5094","852","B",2017-09-28 11:47:00,4,22,3213
"5095","86","B",2017-09-30 08:22:00,4,32,3214
"5096","610","B",2017-09-30 08:22:00,4,22,3214
"5097","103","B",2017-09-30 08:22:00,4,22,3214
"5098","349","B",2017-09-30 08:22:00,4,52,3214
"5099","612","B",2017-09-30 08:22:00,4,42,3214
"5100","343","B",2017-09-30 08:22:00,4,27,3214
"5101","774","B",2017-09-30 10:28:00,4,37,3215
"5102","852","B",2017-09-30 10:28:00,4,22,3215
"5103","251","B",2017-09-30 10:28:00,4,22,3215
"5104","170","B",2017-09-30 10:28:00,4,52,3215
"5106","619","LB",2017-09-30 15:32:00,4,22,3217
"5107","343","B",2017-10-04 08:05:00,4,27,3218
"5108","86","B",2017-10-04 08:05:00,4,32,3218
"5109","349","B",2017-10-04 08:05:00,4,52,3218
"5110","170","B",2017-10-04 08:05:00,4,52,3218
"5111","251","B",2017-10-04 08:05:00,4,22,3218
"5112","103","B",2017-10-04 08:05:00,4,22,3218
"5113","852","B",2017-10-04 08:05:00,4,22,3218
"5114","543","LB",2017-10-04 13:34:00,4,42,3219
"5116","170","B",2017-10-09 10:03:00,4,52,3221
"5117","228","B",2017-10-09 10:03:00,4,22,3221
"5118","103","B",2017-10-09 10:03:00,4,22,3221
"5119","251","B",2017-10-09 10:03:00,4,22,3221
"5120","349","B",2017-10-09 10:03:00,4,52,3221
"5121","543","B",2017-10-09 15:30:00,4,42,3222
"5122","128","B",2017-10-09 15:30:00,4,22,3222
"5123","619","LB",2017-10-10 07:57:00,4,22,3223
"5124","543","B",2017-10-12 12:16:00,4,42,3224
"5125","739","B",2017-10-12 12:16:00,4,32,3224
"5128","251","B",2017-10-20 10:01:00,4,22,3226
"5129","643","B",2017-10-20 10:01:00,4,32,3226
"5130","170","B",2017-10-20 10:01:00,4,52,3226
"5131","543","LB",2017-10-20 11:46:00,4,42,3227
"5132","685","B",2017-10-20 12:31:00,4,42,3228
"5133","685","B",2017-10-23 10:29:00,4,42,3229
"5134","103","B",2017-10-23 12:31:00,4,22,3230
"5135","251","B",2017-10-23 12:31:00,4,22,3230
"5136","170","B",2017-10-23 12:31:00,4,52,3230
"5137","248","B",2017-10-26 08:53:00,4,27,3231
"5138","86","B",2017-10-26 08:53:00,4,32,3231
"5139","685","B",2017-10-26 08:53:00,4,42,3231
"5140","543","B",2017-10-26 11:15:00,4,42,3232
"5141","170","B",2017-10-26 11:15:00,4,52,3232
"5142","251","B",2017-10-26 11:15:00,4,22,3232
"5143","413","B",2017-10-26 11:15:00,4,27,3232
"5144","103","B",2017-10-26 11:15:00,4,22,3232
"5145","739","B",2017-10-26 11:15:00,4,32,3232
"5146","704","B",2017-10-26 11:15:00,4,32,3232
"5147","892","B",2017-10-26 11:15:00,4,27,3232
"5148","103","B",2017-10-27 10:14:00,4,22,3233
"5149","543","B",2017-10-27 10:14:00,4,42,3233
"5150","543","B",2017-10-30 08:15:00,4,42,3234
"5151","170","B",2017-10-30 08:15:00,4,52,3234
"5152","704","B",2017-10-30 08:15:00,4,32,3234
"5153","251","B",2017-10-30 08:15:00,4,22,3234
"5154","103","B",2017-10-30 14:00:00,4,22,3235
"5155","416","B",2017-10-30 14:00:00,4,52,3235
"5156","292","B",2017-10-30 14:00:00,4,37,3235
"5157","602","B",2017-10-30 14:00:00,4,37,3235
"5158","136","B",2017-10-30 14:00:00,4,27,3235
"5159","543","B",2017-11-01 09:06:00,4,42,3236
"5160","170","B",2017-11-01 09:50:00,4,52,3237
"5161","704","B",2017-11-01 09:50:00,4,32,3237
"5162","416","B",2017-11-03 08:43:00,4,52,3238
"5163","612","B",2017-11-03 11:08:00,4,42,3239
"5164","543","B",2017-11-03 11:08:00,4,42,3239
"5165","493","B",2017-11-03 08:43:00,4,22,3240
"5166","617","B",2017-11-03 08:43:00,4,22,3240
"5167","170","B",2017-11-03 08:43:00,4,52,3240
"5168","349","B",2017-11-03 08:43:00,4,52,3240
"5169","251","B",2017-11-03 08:43:00,4,22,3240
"5170","523","B",2017-11-03 08:43:00,4,23,3240
"5171","891","B",2017-11-18 08:58:00,4,22,3241
"5172","251","B",2017-11-18 08:58:00,4,22,3241
"5173","232","B",2017-11-18 08:58:00,4,23,3241
"5174","170","B",2017-11-18 08:58:00,4,52,3241
"5175","349","B",2017-11-18 08:58:00,4,52,3241
"5176","103","B",2017-11-18 08:58:00,4,22,3241
"5177","704","B",2017-11-18 11:54:00,4,32,3242
"5178","685","B",2017-11-18 11:54:00,4,42,3242
"5179","891","B",2017-11-18 11:54:00,4,22,3242
"5180","926","LB",2017-11-18 13:53:00,4,22,3243
"5181","38","LB",2017-11-18 14:25:00,4,23,3244
"5182","603","B",2017-11-21 07:40:00,4,45,3245
"5183","475","B",2017-11-21 10:24:00,4,23,3246
"5184","607","B",2017-11-21 10:24:00,4,23,3246
"5185","349","B",2017-11-21 11:12:00,4,52,3247
"5186","422","B",2017-11-21 12:02:00,4,52,3248
"5187","170","B",2017-11-21 12:02:00,4,52,3248
"5188","685","B",2017-11-21 13:49:00,4,42,3249
"5189","685","B",2017-11-22 16:19:00,4,42,3250
"5190","103","B",2017-11-24 08:46:00,4,22,3251
"5192","251","B",2017-11-24 08:46:00,4,22,3253
"5193","170","B",2017-11-24 08:46:00,4,52,3253
"5195","685","B",2017-11-24 11:28:00,4,42,3255
"5196","704","B",2017-11-24 11:28:00,4,32,3255
"5197","422","LB",2017-11-24 13:30:00,4,52,3256
"5198","704","B",2017-11-29 09:02:00,4,32,3257
"5199","685","B",2017-11-29 09:02:00,4,42,3257
"5200","86","B",2017-11-29 11:35:00,4,32,3258
"5201","891","B",2017-11-29 11:35:00,4,22,3258
"5202","543","B",2017-11-29 11:35:00,4,42,3258
"5203","422","LB",2017-11-29 13:11:00,4,52,3259
"5204","685","B",2017-11-30 07:50:00,4,42,3260
"5205","704","B",2017-11-30 07:50:00,4,32,3260
"5209","383","B",2017-11-30 11:10:00,4,22,3262
"5213","192","B",2017-12-02 10:44:00,4,22,3264
"5214","103","B",2017-12-02 10:44:00,4,22,3264
"5215","146","B",2017-12-02 10:44:00,4,22,3264
